区县,名称,电话,联系人,邮编,地址,创建时间,房屋面积,服务项目
浦东新区,浦东新区川沙新镇陈行村老年活动室,15121047510,陈新祥,201299,陈行村1组2号,2007-10,110,阅览，远程收视点
浦东新区,绿波城居委老年活动室,58965799,张似传,201210,创新中路399弄153号,2006-08,80,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,浦东新区川沙新镇界龙村文化体育中心,58948297,叶正川,201205,界龙大道285号,1995-10,42660,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,三林镇临江村老年活动室,58419475,王顺奇,200124,临江村村委会,2010-01,1240,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，谈心服务
浦东新区,新春村老年活动室,50822807,康雪娟,200124,三林镇新春村村委会,2000-01,760,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,西林村老年协会活动室,58410763,盛凤池,200124,西林村村委会,1995-01,130,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务
浦东新区,高桥镇顾家圩村老年活动室,58647093,周佩芳,200137,顾家圩第四组（顾家圩村第四,2002-01,600,阅览，谈心服务，远程收视点
浦东新区,东街居委老年活动室,58673308,辛燕丽,200137,杨高北路446弄41号,2005-03,250,阅览，医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动，远程收视点，助餐服务
浦东新区,艾山市民教室,68567008,陆惠芳,200136,德平路764弄35号,1999-12,50,医疗咨询与健康教育，社区为老服务便民活动
浦东新区,仁和居委老年活动室,021-68567008,陆惠芳,200136,德平路370弄17号2楼,1999-12,100,阅览，医疗咨询与健康教育，社区为老服务便民活动
浦东新区,北蔡镇民乐苑居居民区活动中心,68933270,郝建祖,201204,御青路328弄63号,2005-06,560,阅览，医疗咨询与健康教育，远程收视点
浦东新区,浦东新区川沙新镇邓二村文化活动中心,13120608759,谢国昌,201202,邓二村4组603号,2000-01,1900,阅览，老人康乐、兴趣小组活动，远程收视点
浦东新区,浦东新区川沙新镇中圩村老年活动中心,68961933,盛国民,201202,中圩村7组108号,2005-06,1200,阅览，社区为老服务便民活动，远程收视点
浦东新区,香山西北街坊老年活动室,50752437,刘敏芳,200136,德平路1066弄7号,2008-09,70,阅览，远程收视点
浦东新区,天虹苑老年活动室,50752437,陆金祥,200136,德平路1060弄6号,2008-09,50,老人康乐、兴趣小组活动
浦东新区,浦东新区川沙新镇望三村老年活动室,50960290,盛金仙,201202,望三村7组2号,2002-12,500,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,康桥老街多功能室、信息苑、棋牌室,20903696,黄勇,201315,沪南公路2688弄办公大楼三,2005-04,350,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,浦东新区川沙新镇邓一村老年活动室,68960600,沈耀军,201202,邓一村1组200号,2003-12,400,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，远程收视点
浦东新区,浦东新区川沙新镇邓镇居委老年活动室,50722012,马明达,201202,施镇路385弄96号,2008-01,250,阅览，涉老法律咨询与宣传
浦东新区,浦东新区川沙新镇东港居委老年活动室,38760592,施月华,201202,施湾三路1017号,2008-10,320,阅览
浦东新区,浦东新区川沙新镇鑫居绿波庭老年活动室,68962098,张锦勋,201202,航城三路86弄86号,2009-01,900,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，助餐服务
浦东新区,浦东新区川沙新镇思凡三居老年活动室,68968098,包阿昌,201202,施湾二路1026弄40号,2008-10,650,阅览，远程收视点
浦东新区,浦东新区川沙新镇思凡二居老年活动室,68960026,马祥法,201202,施湾二路863弄4号,1999-01,160,老人康乐、兴趣小组活动，远程收视点
浦东新区,浦东新区川沙新镇思凡一居老年活动室,68966005,邱耀娟,201202,航城五路401弄39号,1998-03,300,阅览，社区为老服务便民活动，谈心服务，远程收视点
浦东新区,金桥一方活动室,50254033,黄惠珍,200129,凌河路777弄32号102室,2006-12,208,阅览，谈心服务，老人康乐、兴趣小组活动
浦东新区,综合老年活动室,58346198,陆秀娟,200129,平度路468号,2003-03,200,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,1、八街坊活动室,50254033,黄惠珍,200129,归昌路351弄9号,2003-05,210,阅览，医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动
浦东新区,浦二居委会老年活动室,50256839,范能泉,200129,浦二小区：博兴路760弄6号1,2007-06,100,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,东陆路第三居委会第二活动室,021-68716625,王海平,200129,东陆路临4号,2003-01,100,社区为老服务便民活动
浦东新区,东陆路第三居委会第一活动室,021-68716625,王海平,200129,东陆路第三居委第一活动室,2000-01,200,涉老法律咨询与宣传，医疗咨询与健康教育，老人康乐、兴趣小组活动
浦东新区,双桥居民区活动室,58659925,赵君,200129,双桥路218弄52号,2005-03,100,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,东一居委办公室老年活动室,68710262,罗长丽,200129,东陆路1182弄55号,1997-01,100,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,金桥居委会老年活动室,58991504,韩招贵,200129,金桥横街209号103室,1995-01,100,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,浦三居委活动室,13636612634,王粉娣,200129,博兴路799弄72号201室,1999-05,350,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,都市花园老年活动室,50326065,何文斌,200129,金桥路1189弄15号,2011-12,80,医疗咨询与健康教育
浦东新区,凌三老年活动室,50256102,金永俊,200129,凌河路188弄29号,2006-06,66,涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动
浦东新区,融都老年活动室,50326065,何文斌,200129,金桥路1221弄9号102室,2005-09,88,医疗咨询与健康教育
浦东新区,金桥名都综合活动室\\南二小区老年活动室,58541545,赵维,200129,台儿庄路666弄39号,2000-08,220,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,凌五居委多功能老年活动室,13636604760,王立群,200129,巨峰路90弄63号甲,1999-05,120,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,好人家老年活动室,68519510,曲永丽,200129,荷泽路418弄56号,2007-07,170,阅览，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,东一居委老年活动室,68710262,罗长丽,200129,东陆路11182弄27号,2004-05,216,医疗咨询与健康教育，社区为老服务便民活动，老人康乐、兴趣小组活动
浦东新区,金东名苑老年活动室,50326065,何文斌,200129,金杨路1055弄7号103室,2010-09,88,医疗咨询与健康教育
浦东新区,金鹏老年活动中心,68519510,曲永丽,200129,五莲路780弄66号,2004-12,90,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动
浦东新区,金桥新村五街坊老年活动室,68951226,将载馨,200129,上海市浦东新区张扬北路58,2004-05,100,阅览，社区为老服务便民活动，远程收视点
浦东新区,117号阅览室、乒乓室,68951883,潘锡贵,200129,荷泽路第三居委会牟平路56,2008-04,40,阅览，老人康乐、兴趣小组活动
浦东新区,联洋六居委活动室,58335195,孙美华,200135,锦绣路300弄36号2F,2006-01,110,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,联洋五居委老年活动室,50337690,秦金花,200135,丁香路1399弄18号,2009-12,1000,涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,联洋四居委居民活动室,50430192,章善丽,200135,芳甸路333弄27号E楼,2009-02,300,阅览，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,金色航城老年活动室,58226083,曹丽黎,201316,航头镇航头路1221弄22号,2006-07,300,社区为老服务便民活动，老人康乐、兴趣小组活动
浦东新区,东沟一居老年活动室,68460354,蔡晓艳,201208,东靖路81号,2003-05,220,阅览，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，助餐服务
浦东新区,同方锦城老年活动室,50387821,倪美玲,200129,张杨北路555弄23号地下室,2005-11,200,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，老人康乐、兴趣小组活动，乒乓
浦东新区,浦东新区祝桥镇金星村老年活动室,58107681,杨德明,201323,金星村8组,1995-11,300,医疗咨询与健康教育，老人康乐、兴趣小组活动
浦东新区,合庆镇青三村老年活动中心,68906323,顾长福,201201,合庆镇青三村三村宅49号,2004-05,5016.4,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,六灶镇连民村明华老年活动室,68168701,顾义德,201322,连民村17组朱明连路288号2,2002-10,30,阅览，社区为老服务便民活动，老人康乐、兴趣小组活动
浦东新区,六荷苑老年活动室,68951226,将载馨,200129,上海市浦东新区张扬北路58,2004-05,70,阅览，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,荷一综合活动室,68517492,吴美珍,200129,五莲路959弄32号,2000-01,95,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,56弄60号老年活动室,68951883,潘锡贵,200129,荷泽路第三居委会牟平路56,1997-05,106,涉老法律咨询与宣传，老人康乐、兴趣小组活动
浦东新区,中大丽都老年活动室,50259980,王晓红,200129,荷泽路58弄1号3楼,2008-10,80,涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动
浦东新区,多功能活动室，居委会议室。,68958108,仲奇华,200129,博兴路916弄41号，博兴路98,2005-10,280,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务，老人康乐、兴趣小组活动，远程收视点
浦东新区,龙臣公寓老年活动室,50259980,王晓红,200129,荷泽路218号,1997-12,80,阅览，涉老法律咨询与宣传，医疗咨询与健康教育，社区为老服务便民活动，谈心服务
浦东新区,567弄老年活动室,68951883,潘锡贵,200129,荷泽路第三居委会牟平路56,2003-05,55,医疗咨询与健康教育，老人康乐、兴趣小组活动
